Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1447,63,1,11,1,35,49,3,18,2,3.2,0,1,1,1,6,2,5
1448,23,1,9,1,57,30,2,0,2,3.0,0,3,1,1,25,4,4
1449,64,1,3,2,95,47,1,1,2,3.6,0,2,1,1,11,2,2
1450,18,1,21,1,41,31,0,10,3,2.5,0,5,1,1,20,1,2
1451,25,1,5,1,44,12,2,20,3,3.4,0,2,1,1,25,1,5
1452,54,1,10,3,34,43,1,12,0,2.5,0,3,1,1,35,4,5
1453,60,1,10,3,25,5,0,2,1,4.7,0,0,1,1,11,0,5
1454,36,1,3,2,93,45,2,20,3,3.2,0,0,1,1,41,0,3
1455,66,1,20,2,50,9,0,12,3,2.9,0,2,1,1,17,2,0
1456,60,1,13,1,79,0,0,19,0,4.9,0,1,1,1,1,4,2
1457,59,1,4,3,100,25,2,13,1,2.7,0,5,1,1,30,4,2
1458,58,1,16,1,57,37,2,7,1,4.7,0,1,1,1,47,5,3
1459,35,1,23,1,28,24,1,15,1,2.9,0,0,1,1,34,5,6
1460,20,1,17,2,35,18,0,24,3,4.8,0,1,1,1,18,5,3
1461,70,1,3,2,85,37,0,22,0,4.6,0,4,1,1,33,5,1
1462,54,1,22,0,95,36,2,18,2,5.0,0,0,1,1,42,5,5
1463,38,1,20,2,90,43,2,4,2,4.8,0,0,1,1,2,5,5
1464,54,1,12,0,49,35,1,0,2,4.9,0,5,1,1,1,0,4
1465,33,1,1,0,92,25,1,15,3,4.6,0,0,1,1,23,0,5
1466,46,1,6,0,72,26,3,22,3,3.9,0,5,1,1,42,1,1
1467,58,1,18,1,71,0,1,8,2,4.5,0,5,1,1,3,4,0
1468,30,1,12,0,27,34,3,13,3,4.7,0,5,1,1,16,3,3
1469,42,1,6,0,39,3,2,19,0,3.9,0,1,1,1,46,1,3
1470,28,1,12,0,98,23,1,17,3,4.4,0,4,1,1,31,4,2
1471,43,1,14,2,27,4,1,19,1,3.9,0,3,1,1,15,1,2
1472,31,1,12,0,71,1,2,7,1,2.8,0,0,1,1,48,5,2
1473,39,1,8,0,24,13,0,21,1,3.5,0,5,1,1,11,1,6
1474,69,1,18,1,63,48,1,22,0,4.3,0,1,1,1,20,2,2
1475,31,1,23,1,72,29,2,16,0,3.9,0,3,1,1,6,2,4
1476,44,1,2,1,61,38,1,20,1,4.0,0,1,1,1,24,1,4
1477,39,1,8,0,56,49,1,11,0,4.1,0,3,1,1,18,2,4
1478,24,1,1,0,32,36,3,19,2,4.3,0,4,1,1,1,4,2
1479,28,1,6,0,23,46,1,2,2,4.2,0,2,1,1,13,5,1
1480,48,1,4,3,100,46,0,1,1,4.0,0,4,1,1,2,0,6
1481,39,1,12,0,74,28,1,6,0,3.6,0,1,1,1,26,1,5
1482,64,1,19,1,33,19,2,7,1,3.3,0,4,1,1,31,4,5
1483,28,1,6,0,67,48,2,11,1,4.1,0,0,1,1,43,0,6
1484,39,1,12,0,61,20,2,24,2,4.7,0,3,1,1,12,3,1
1485,49,1,18,1,46,26,1,20,2,4.4,0,5,1,1,22,5,2
1486,22,1,6,0,56,26,0,18,1,3.4,0,4,1,1,3,1,3
1487,25,1,20,2,73,11,2,24,1,5.0,0,2,1,1,23,5,2
1488,40,1,19,1,44,2,0,1,2,4.6,0,5,1,1,26,4,0
1489,23,1,8,0,44,10,0,16,3,4.0,0,4,1,1,37,2,6
1490,24,1,12,0,26,24,3,11,2,4.1,0,3,1,1,42,5,5
1491,66,1,20,2,52,17,0,13,1,4.9,0,1,1,1,15,5,1
1492,27,1,16,1,54,3,2,1,2,2.7,0,2,1,1,10,0,5
1493,62,1,10,3,38,32,1,12,2,4.5,0,2,1,1,3,5,5
1494,70,1,1,0,44,33,2,6,0,2.7,0,4,1,1,44,2,5
1495,43,1,24,1,76,25,1,7,1,3.0,0,3,1,1,23,0,3
1496,45,1,12,0,23,38,1,3,3,4.5,0,3,1,1,6,4,6
1497,63,1,24,1,98,11,1,17,3,5.0,0,4,1,1,9,5,1
1498,69,1,10,3,33,21,2,11,1,3.8,0,0,1,1,16,3,2
1499,59,1,23,1,32,12,1,20,2,3.1,0,4,1,1,46,5,3
1500,19,1,3,2,85,9,2,13,0,3.4,0,2,1,1,24,2,2
1501,63,1,11,1,69,0,0,12,2,4.8,0,3,1,1,22,3,4
1502,37,1,11,1,55,1,3,19,1,2.7,0,4,1,1,13,3,2
1503,37,1,13,1,66,20,1,1,2,3.2,0,5,1,1,20,1,3
1504,50,1,10,3,30,21,1,12,0,3.9,0,0,1,1,46,1,5
1505,60,1,10,3,80,1,1,20,3,4.2,0,3,1,1,10,0,4
1506,46,1,1,0,20,33,1,20,2,3.0,0,1,1,1,39,1,4
1507,35,1,16,1,30,39,0,0,0,3.0,0,0,1,1,44,4,5
1508,66,1,5,1,86,37,2,12,3,3.7,0,0,1,1,7,5,0
1509,35,1,2,1,84,5,0,0,1,4.4,0,5,1,1,3,1,2
1510,20,1,5,1,54,28,3,23,2,4.6,0,2,1,1,44,3,0
1511,55,1,2,1,30,19,3,7,0,3.0,0,2,1,1,31,5,0
1512,34,1,5,1,91,9,1,22,3,3.6,0,1,1,1,48,2,6
1513,60,1,20,2,23,48,0,19,3,3.9,0,4,1,1,18,4,1
1514,22,1,21,1,35,42,1,18,1,4.1,0,2,1,1,27,1,4
1515,26,1,17,2,90,43,0,3,3,3.9,0,0,1,1,1,5,6
1516,39,1,11,1,93,13,2,21,0,3.9,0,0,1,1,34,1,6
1517,20,1,11,1,68,27,0,9,3,4.5,0,1,1,1,5,0,1
1518,57,1,6,0,41,28,1,22,1,3.4,0,4,1,1,12,1,5
1519,68,1,1,0,73,31,1,24,3,4.1,0,3,1,1,14,5,3
1520,50,1,22,0,73,42,0,5,0,4.9,0,3,1,1,40,4,6
1521,21,1,8,0,66,14,1,3,2,4.4,0,0,1,1,39,1,5
1522,29,1,0,0,59,46,1,23,2,2.7,0,0,1,1,50,0,6
1523,38,1,18,1,72,41,0,24,1,4.8,0,2,1,1,5,3,4
1524,54,1,21,1,88,9,1,23,2,3.3,0,0,1,1,35,3,0
1525,22,1,21,1,76,20,0,16,2,4.4,0,2,1,1,6,1,1
1526,29,1,1,0,31,36,1,9,3,4.6,0,0,1,1,22,1,3
1527,41,1,10,3,22,35,0,23,2,3.1,0,3,1,1,27,4,4
1528,26,1,8,0,75,48,0,18,0,4.5,0,0,1,1,33,3,3
1529,69,1,24,1,75,36,2,18,1,4.0,0,5,1,1,47,5,1
1530,20,1,0,0,63,9,1,10,3,3.1,0,2,1,1,48,2,1
1531,59,1,4,3,21,30,1,20,1,3.9,0,3,1,1,22,0,5
1532,63,1,0,0,83,23,2,22,1,4.5,0,3,1,1,8,4,1
1533,68,1,10,3,46,48,2,19,3,4.4,0,3,1,1,5,4,2
1534,50,1,17,2,59,28,1,6,2,3.6,0,0,1,1,16,0,5
1535,55,1,2,1,66,49,1,8,2,3.4,0,2,1,1,26,5,3
1536,36,1,14,2,74,47,2,21,0,4.0,0,0,1,1,8,5,4
1537,18,1,22,0,82,21,1,9,2,2.6,0,5,1,1,17,1,5
1538,68,1,17,2,89,1,0,1,1,3.2,0,3,1,1,50,5,0
1539,56,1,5,1,65,12,0,4,0,3.2,0,4,1,1,22,5,1
1540,32,1,1,0,55,10,1,21,1,5.0,0,0,1,1,19,1,2
1541,28,1,18,1,95,5,1,18,3,2.9,0,3,1,1,14,0,4
1542,24,1,7,0,77,12,2,9,3,2.9,0,5,1,1,35,1,1
1543,59,1,2,1,44,10,1,12,3,3.5,0,3,1,1,43,4,6
1544,56,1,11,1,89,48,1,9,0,4.0,0,4,1,1,24,5,0
1545,30,1,12,0,24,3,1,12,1,3.9,0,4,1,1,17,3,1
1546,48,1,1,0,43,7,1,1,3,4.9,0,5,1,1,49,0,0
1547,60,1,20,2,51,36,3,17,2,3.8,0,1,1,1,17,0,0
1548,46,1,8,0,46,39,0,20,2,3.5,0,4,1,1,40,1,5
1549,69,1,5,1,32,19,1,19,2,3.7,0,5,1,1,43,0,6
1550,19,1,20,2,55,15,1,1,1,2.9,0,0,1,1,19,3,2
1551,66,1,22,0,26,3,2,1,2,2.8,0,2,1,1,40,0,5
1552,64,1,7,0,29,22,1,13,2,3.7,0,0,1,1,13,2,4
1553,54,1,2,1,49,30,0,17,1,3.0,0,1,1,1,20,2,4
1554,27,1,2,1,45,7,1,9,1,4.8,0,2,1,1,21,3,5
1555,64,1,18,1,48,43,2,10,3,2.7,0,4,1,1,18,1,1
1556,43,1,18,1,47,34,2,5,3,4.5,0,2,1,1,44,1,5
1557,43,1,9,1,57,0,1,6,0,2.7,0,4,1,1,26,2,5
1558,27,1,0,0,34,40,0,11,0,3.5,0,3,1,1,34,4,5
1559,35,1,22,0,75,30,3,20,0,3.5,0,1,1,1,24,2,2
1560,43,1,15,0,94,36,0,0,0,4.5,0,5,1,1,23,4,3
1561,57,1,8,0,84,36,1,20,3,3.8,0,2,1,1,3,3,6
1562,50,1,15,0,38,23,1,9,2,3.8,0,4,1,1,2,0,5
1563,37,1,15,0,75,0,1,17,3,3.2,0,3,1,1,23,5,1
1564,68,1,13,1,44,15,1,20,0,4.3,0,3,1,1,8,1,6
1565,22,1,0,0,33,4,3,21,2,4.5,0,3,1,1,30,3,2
1566,58,1,22,0,93,11,0,15,0,4.2,0,2,1,1,48,4,0
1567,48,1,20,2,99,49,2,8,3,3.0,0,2,1,1,21,1,1
1568,30,1,0,0,33,22,1,21,1,4.1,0,4,1,1,9,1,4
1569,51,1,20,2,76,46,0,24,1,4.6,0,5,1,1,8,3,4
1570,20,1,19,1,63,10,1,14,2,2.9,0,4,1,1,29,3,6
1571,30,1,13,1,41,24,0,3,3,4.8,0,3,1,1,3,0,2
1572,28,1,12,0,88,5,0,19,3,4.5,0,3,1,1,11,0,3
1573,37,1,19,1,92,46,0,23,2,3.4,0,0,1,1,16,3,4
1574,36,1,24,1,31,33,0,9,2,4.3,0,0,1,1,25,3,6
1575,18,1,19,1,25,22,2,11,1,4.2,0,2,1,1,32,4,1
1576,52,1,16,1,28,4,1,21,1,3.6,0,3,1,1,28,1,3
1577,56,1,5,1,75,21,1,23,1,3.7,0,0,1,1,36,4,4
1578,68,1,3,2,34,7,2,13,1,4.0,0,4,1,1,7,5,3
1579,62,1,13,1,97,4,2,12,3,4.9,0,0,1,1,2,4,5
1580,35,1,10,3,80,35,1,22,2,3.1,0,2,1,1,6,0,4
1581,65,1,20,2,71,33,0,5,2,3.7,0,4,1,1,30,1,0
1582,69,1,12,0,77,34,0,20,0,4.2,0,2,1,1,46,1,5
1583,28,1,1,0,41,10,0,18,1,2.5,0,3,1,1,39,1,4
1584,37,1,15,0,92,19,3,24,2,4.3,0,3,1,1,8,5,0
1585,41,1,2,1,95,10,2,19,1,3.1,0,5,1,1,46,2,5
1586,37,1,23,1,25,0,1,4,0,3.0,0,3,1,1,40,3,3
1587,25,1,3,2,77,35,1,17,0,4.0,0,1,1,1,21,0,6
1588,41,1,21,1,99,0,1,0,2,3.5,0,2,1,1,33,2,3
1589,48,1,1,0,24,44,0,5,3,3.2,0,3,1,1,3,5,4
1590,42,1,20,2,72,34,1,19,2,2.7,0,5,1,1,48,1,6
1591,54,1,11,1,80,48,2,16,3,3.0,0,2,1,1,8,4,0
1592,18,1,19,1,100,40,0,6,3,2.9,0,3,1,1,24,4,0
1593,56,1,17,2,83,14,1,5,2,3.3,0,2,1,1,10,0,2
1594,61,1,5,1,95,19,1,1,1,4.9,0,0,1,1,25,0,4
1595,40,1,7,0,41,5,3,4,2,3.7,0,5,1,1,3,1,3
1596,34,1,0,0,35,48,2,11,1,3.5,0,4,1,1,45,3,3
1597,42,1,12,0,30,23,2,16,0,4.7,0,5,1,1,15,3,4
1598,43,1,8,0,21,23,3,12,3,2.6,0,5,1,1,34,0,5
1599,47,1,12,0,85,4,1,20,0,4.1,0,1,1,1,21,5,1
1600,48,1,16,1,54,7,1,14,3,2.8,0,0,1,1,22,3,1
1601,20,1,3,2,26,25,2,24,1,4.7,0,3,1,1,24,4,6
1602,65,1,16,1,59,13,3,18,1,2.9,0,5,1,1,33,2,4
1603,54,1,22,0,48,47,2,4,3,2.8,0,2,1,1,13,5,3
1604,23,1,18,1,98,14,0,1,2,4.3,0,3,1,1,17,3,1
1605,18,1,23,1,92,18,1,23,2,4.8,0,0,1,1,25,2,2
1606,70,1,1,0,46,6,1,10,3,3.4,0,3,1,1,15,2,1
1607,55,1,24,1,21,15,2,23,1,4.3,0,4,1,1,4,4,3
1608,49,1,18,1,72,44,2,7,0,2.7,0,2,1,1,43,3,5
1609,26,1,14,2,58,26,3,5,0,4.6,0,3,1,1,12,0,1
1610,33,1,16,1,93,27,2,3,0,4.1,0,4,1,1,3,5,4
1611,20,1,21,1,31,41,0,17,1,3.4,0,0,1,1,1,4,0
1612,41,1,13,1,26,3,0,24,3,4.5,0,3,1,1,6,3,4
1613,18,1,19,1,68,48,1,9,2,4.4,0,4,1,1,26,5,4
1614,26,1,12,0,31,12,2,1,2,4.0,0,3,1,1,6,2,3
1615,30,1,24,1,41,15,2,7,2,3.4,0,2,1,1,22,1,1
1616,64,1,12,0,62,31,1,9,0,3.2,0,4,1,1,45,1,1
1617,26,1,8,0,41,5,1,8,1,3.4,0,4,1,1,50,1,5
1618,43,1,2,1,64,48,1,15,3,4.3,0,4,1,1,50,2,3
1619,63,1,14,2,72,21,0,17,2,5.0,0,4,1,1,39,3,5
1620,57,1,7,0,78,10,0,0,3,3.5,0,5,1,1,50,5,1
1621,25,1,8,0,47,45,1,4,3,3.1,0,0,1,1,27,4,2
1622,68,1,15,0,46,34,0,7,2,3.9,0,0,1,1,38,3,3
1623,31,1,18,1,43,24,2,3,3,4.0,0,5,1,1,37,0,2
1624,64,1,0,0,58,13,1,5,2,3.5,0,3,1,1,50,3,0
1625,38,1,23,1,32,8,1,23,3,3.6,0,2,1,1,40,4,2
1626,34,1,19,1,45,22,0,0,3,3.0,0,3,1,1,3,4,1
1627,32,1,20,2,35,27,0,14,2,2.6,0,3,1,1,45,2,1
1628,69,1,22,0,21,18,1,13,3,2.9,0,3,1,1,8,2,0
1629,45,1,5,1,64,20,2,20,3,3.1,0,3,1,1,7,1,4
1630,35,1,2,1,88,33,2,19,1,3.3,0,3,1,1,13,5,5
1631,63,1,17,2,48,29,1,6,2,2.9,0,5,1,1,29,5,2
1632,65,1,23,1,36,13,0,22,2,3.9,0,0,1,1,7,0,3
1633,35,1,6,0,28,36,2,23,2,4.7,0,0,1,1,50,3,2
1634,54,1,21,1,80,33,1,15,1,4.4,0,0,1,1,33,3,1
1635,28,1,4,3,23,39,2,14,2,3.6,0,5,1,1,30,1,2
1636,68,1,22,0,24,32,0,22,2,3.2,0,4,1,1,40,1,0
1637,58,1,3,2,22,33,0,8,0,4.0,0,2,1,1,49,1,3
1638,35,1,5,1,21,20,1,15,1,3.5,0,3,1,1,32,5,3
1639,68,1,10,3,51,41,1,1,1,4.6,0,2,1,1,18,5,6
1640,41,1,6,0,65,24,0,2,2,3.3,0,2,1,1,50,4,0
1641,65,1,15,0,51,41,2,11,1,4.0,0,0,1,1,13,4,6
1642,50,1,9,1,32,5,0,22,2,3.4,0,2,1,1,1,0,2
1643,18,1,4,3,70,23,1,0,1,4.2,0,5,1,1,16,4,3
1644,38,1,15,0,77,34,0,16,2,3.9,0,0,1,1,6,4,4
1645,68,1,4,3,90,32,2,0,2,3.9,0,3,1,1,21,3,4
1646,53,1,15,0,36,34,0,8,2,2.8,0,4,1,1,36,5,2
1647,58,1,7,0,77,26,2,19,2,3.7,0,4,1,1,20,0,2
1648,34,1,3,2,78,10,1,17,2,4.9,0,5,1,1,8,3,5
1649,36,1,13,1,69,35,1,7,2,2.6,0,1,1,1,22,2,4
1650,58,1,24,1,63,48,1,23,2,4.9,0,2,1,1,3,2,5
1651,60,1,15,0,36,3,1,19,3,3.4,0,3,1,1,46,2,3
1652,59,1,4,3,80,42,1,2,3,3.9,0,4,1,1,42,3,4
1653,65,1,23,1,35,30,1,14,2,4.0,0,3,1,1,1,0,3
1654,31,1,1,0,93,5,0,19,3,3.0,0,0,1,1,29,3,1
1655,43,1,1,0,25,13,0,7,1,2.6,0,5,1,1,14,2,5
1656,37,1,23,1,81,2,0,6,1,3.2,0,3,1,1,4,4,4
1657,21,1,2,1,42,13,0,3,1,2.6,0,0,1,1,41,4,2
1658,69,1,19,1,36,13,0,21,1,3.2,0,5,1,1,4,3,1
1659,32,1,12,0,66,1,2,16,1,4.1,0,5,1,1,47,1,6
1660,53,1,6,0,37,43,1,1,0,3.9,0,3,1,1,44,5,0
1661,59,1,24,1,45,17,0,24,3,4.1,0,4,1,1,37,5,4
1662,64,1,6,0,86,14,2,0,2,2.7,0,0,1,1,21,3,5
1663,63,1,22,0,24,30,1,13,3,4.6,0,2,1,1,46,3,3
1664,43,1,16,1,22,18,3,6,2,3.5,0,4,1,1,1,1,1
1665,19,1,7,0,53,22,1,17,1,5.0,0,3,1,1,35,4,6
1666,40,1,10,3,41,30,0,16,0,3.4,0,3,1,1,49,5,4
1667,51,1,19,1,64,3,1,2,2,3.1,0,5,1,1,47,4,0
1668,51,1,7,0,40,35,0,3,3,3.4,0,0,1,1,24,0,2
1669,66,1,2,1,33,43,0,4,2,4.0,0,4,1,1,28,3,3
1670,42,1,24,1,59,48,0,12,3,2.7,0,5,1,1,22,0,5
1671,22,1,13,1,73,43,0,5,0,3.6,0,2,1,1,20,1,6
1672,31,1,9,1,22,43,1,13,3,4.0,0,2,1,1,25,0,6
1673,18,1,3,2,73,39,0,6,0,3.8,0,2,1,1,15,5,5
1674,21,1,2,1,62,10,1,22,0,3.4,0,3,1,1,49,5,1
1675,35,1,4,3,56,1,1,15,3,3.2,0,2,1,1,10,3,3
1676,35,1,13,1,90,5,1,0,1,4.7,0,3,1,1,21,2,0
1677,27,1,22,0,44,47,1,5,3,3.1,0,3,1,1,34,0,6
1678,65,1,11,1,35,36,0,19,2,3.3,0,3,0,0,41,3,6
1679,41,1,13,1,71,34,2,11,2,4.8,0,0,0,0,30,5,3
1680,60,1,5,1,52,20,2,1,0,4.5,0,3,0,0,24,3,1
1681,61,1,17,2,37,17,1,13,2,3.4,0,5,0,0,6,2,0
1682,24,1,20,2,95,45,0,8,3,3.7,0,0,0,0,14,2,1
1683,65,1,21,1,97,31,1,24,0,4.9,0,0,0,0,37,2,1
1684,23,1,4,3,57,3,2,10,1,3.5,0,3,0,0,37,5,5
1685,30,1,16,1,93,30,1,9,1,4.6,0,4,0,0,28,4,6
1686,33,1,2,1,48,22,1,16,3,4.6,0,4,0,0,43,4,1
1687,22,1,6,0,75,12,0,18,0,4.2,0,5,0,0,25,1,0
1688,67,1,19,1,70,9,2,11,3,3.7,0,2,0,0,4,4,0
1689,28,1,7,0,26,23,2,15,3,3.0,0,3,0,0,13,5,3
1690,32,1,16,1,73,32,0,21,3,4.6,0,5,0,0,32,0,4
1691,40,1,4,3,30,27,1,1,2,3.2,0,2,0,0,1,1,0
1692,64,1,17,2,61,6,0,2,2,3.5,0,3,0,0,4,1,0
1693,56,1,7,0,75,43,1,0,3,2.6,0,4,0,0,33,1,1
1694,63,1,10,3,88,41,3,13,0,4.9,0,4,0,0,45,0,3
1695,20,1,16,1,67,23,1,21,2,2.7,0,1,0,0,20,3,3
1696,54,1,8,0,95,26,2,24,0,4.7,0,0,0,0,1,4,3
1697,31,1,22,0,69,47,2,21,1,4.0,0,2,0,0,7,2,1
1698,36,1,16,1,87,39,0,10,0,3.5,0,3,0,0,48,2,2
1699,25,1,1,0,41,14,3,21,3,4.8,0,4,0,0,46,0,5
1700,20,1,23,1,67,33,0,20,1,4.0,0,2,0,0,34,3,0
1701,62,1,9,1,70,47,0,1,0,4.1,0,1,0,0,36,0,4
1702,69,1,7,0,41,23,3,2,3,3.8,0,3,0,0,44,3,2
1703,54,1,11,1,83,0,3,24,2,5.0,0,1,0,0,48,0,6
1704,39,1,0,0,22,4,1,1,1,4.0,0,3,0,0,12,0,0
1705,56,1,20,2,20,11,1,10,2,3.9,0,5,0,0,19,1,2
1706,39,1,12,0,29,40,0,5,2,3.4,0,0,0,0,49,5,1
1707,37,1,22,0,87,33,1,3,1,3.0,0,4,0,0,25,5,3
1708,25,1,18,1,81,27,0,12,0,4.9,0,0,0,0,25,1,1
1709,35,1,3,2,58,8,0,5,1,3.2,0,1,0,0,1,2,5
1710,45,1,19,1,83,13,1,16,3,3.8,0,4,0,0,19,0,0
1711,19,1,13,1,59,3,3,14,0,3.8,0,5,0,0,7,2,5
1712,21,1,24,1,93,32,1,10,1,4.7,0,1,0,0,19,2,4
1713,65,1,24,1,87,12,2,0,0,3.8,0,0,0,0,9,1,3
1714,49,1,10,3,22,24,1,16,3,4.6,0,2,0,0,37,4,5
1715,30,1,11,1,71,40,2,4,2,4.4,0,4,0,0,15,1,4
1716,23,1,5,1,69,11,3,7,1,3.4,0,0,0,0,30,4,1
1717,69,1,2,1,47,6,1,5,3,4.7,0,4,0,0,30,1,2
1718,29,1,9,1,50,10,0,14,2,2.9,0,1,0,0,16,3,1
1719,54,1,24,1,96,19,0,16,3,3.4,0,0,0,0,14,4,2
1720,45,1,23,1,39,19,1,23,3,3.2,0,2,0,0,8,5,5
1721,25,1,18,1,84,20,2,0,3,2.8,0,1,0,0,40,3,1
1722,34,1,12,0,28,7,2,11,1,4.3,0,2,0,0,24,2,4
1723,46,1,24,1,51,20,0,22,2,3.3,0,4,0,0,14,1,3
1724,70,1,15,0,20,31,3,6,1,3.3,0,4,0,0,39,4,0
1725,42,1,17,2,72,7,2,20,3,3.3,0,2,0,0,21,4,6
1726,45,1,22,0,33,20,1,9,1,3.0,0,3,0,0,32,5,5
1727,57,1,4,3,28,13,2,13,2,2.8,0,1,0,0,45,3,6
1728,49,1,2,1,53,45,2,22,1,4.0,0,1,0,0,19,4,4
1729,23,1,11,1,48,49,0,1,0,4.3,0,1,0,0,1,3,2
1730,47,1,18,1,21,12,1,3,3,3.8,0,5,0,0,12,5,3
1731,23,1,16,1,22,0,2,19,0,4.2,0,2,0,0,26,2,6
1732,21,1,0,0,87,11,1,7,0,3.1,0,3,0,0,12,1,4
1733,45,1,1,0,50,38,2,4,3,2.6,0,2,0,0,36,1,2
1734,67,1,2,1,85,31,0,1,2,3.4,0,1,0,0,22,2,0
1735,31,1,11,1,98,24,0,3,1,3.1,0,3,0,0,16,4,5
1736,58,1,5,1,34,42,1,17,3,3.6,0,1,0,0,31,5,0
1737,57,1,18,1,61,41,1,17,2,2.6,0,0,0,0,43,1,5
1738,42,1,12,0,98,34,0,7,2,4.2,0,5,0,0,50,5,1
1739,60,1,7,0,61,41,1,8,1,2.9,0,0,0,0,37,2,6
1740,21,1,12,0,98,22,0,19,3,4.2,0,1,0,0,23,1,6
1741,69,1,13,1,21,48,0,4,0,3.3,0,3,0,0,10,0,2
1742,41,1,13,1,51,7,3,20,3,3.6,0,3,0,0,20,0,4
1743,51,1,14,2,80,15,3,23,1,4.3,0,1,0,0,18,5,2
1744,23,1,19,1,72,24,3,3,3,3.3,0,4,0,0,3,0,6
1745,57,1,22,0,63,21,0,20,3,3.0,0,4,0,0,23,4,6
1746,40,1,19,1,27,47,0,18,3,3.6,0,5,0,0,27,1,6
1747,65,1,7,0,44,0,0,3,2,3.1,0,5,0,0,44,0,3
1748,61,1,4,3,23,28,1,24,3,2.9,0,1,0,0,41,5,5
1749,34,1,19,1,93,25,0,20,3,3.9,0,0,0,0,41,0,0
1750,43,1,9,1,70,49,0,16,0,3.2,0,0,0,0,36,3,2
1751,31,1,22,0,85,24,1,23,0,3.1,0,1,0,0,38,5,2
1752,57,1,23,1,40,34,1,19,3,3.2,0,0,0,0,34,1,0
1753,34,1,3,2,29,40,0,2,3,3.3,0,5,0,0,14,5,5
1754,25,1,19,1,27,5,0,1,0,4.8,0,3,0,0,23,2,3
1755,66,1,5,1,93,20,2,0,0,3.8,0,0,0,0,18,2,3
1756,56,1,1,0,20,7,3,4,1,4.6,0,3,0,0,45,1,4
1757,49,1,12,0,55,28,2,5,0,2.8,0,2,0,0,14,0,6
1758,19,1,5,1,94,21,0,24,0,3.6,0,4,0,0,48,3,0
1759,27,1,8,0,56,37,1,19,3,4.3,0,2,0,0,17,5,1
1760,68,1,23,1,58,17,0,8,1,4.0,0,3,0,0,1,4,6
1761,20,1,19,1,44,22,3,15,1,3.5,0,4,0,0,39,4,6
1762,21,1,9,1,95,10,2,8,0,4.9,0,0,0,0,24,1,6
1763,36,1,14,2,42,11,1,3,2,3.1,0,1,0,0,41,0,3
1764,37,1,12,0,93,44,1,10,3,3.9,0,5,0,0,28,4,0
1765,61,1,5,1,56,7,1,4,2,3.0,0,5,0,0,34,5,5
1766,68,1,9,1,88,30,1,14,1,4.1,0,0,0,0,41,5,5
1767,60,1,23,1,54,1,2,5,3,4.3,0,0,0,0,27,1,1
1768,69,1,12,0,89,22,0,10,0,3.8,0,0,0,0,46,3,3
1769,25,1,14,2,45,26,1,9,2,3.9,0,0,0,0,2,4,2
1770,32,1,21,1,75,1,0,3,3,4.3,0,2,0,0,45,1,4
1771,53,1,0,0,22,21,1,16,0,4.3,0,1,0,0,34,0,6
1772,46,1,16,1,82,13,3,21,0,4.7,0,5,0,0,9,2,0
1773,58,1,17,2,34,10,1,6,2,3.1,0,0,0,0,1,0,0
1774,21,1,4,3,92,47,1,2,2,2.7,0,2,0,0,17,4,0
1775,46,1,23,1,78,31,1,10,1,3.7,0,1,0,0,6,4,6
1776,18,1,10,3,47,14,1,22,1,3.3,0,0,0,0,12,1,1
1777,56,1,10,3,64,2,0,5,2,3.4,0,2,0,0,10,5,2
1778,18,1,20,2,44,22,0,17,3,4.7,0,2,0,0,4,1,3
1779,49,1,1,0,94,42,1,18,3,4.9,0,5,0,0,8,3,1
1780,29,1,15,0,62,45,1,4,3,4.3,0,2,0,0,41,5,6
1781,67,1,12,0,81,33,2,7,2,4.2,0,3,0,0,49,2,6
1782,31,1,24,1,33,14,1,16,0,3.7,0,1,0,0,49,0,5
1783,52,1,13,1,88,43,1,10,0,2.7,0,3,0,0,40,0,3
1784,42,1,7,0,49,34,0,10,3,3.3,0,2,0,0,30,2,4
1785,32,1,0,0,31,17,0,24,2,4.8,0,4,0,0,4,3,5
1786,47,1,6,0,29,14,2,15,0,4.1,0,3,0,0,22,5,4
1787,45,1,10,3,34,19,1,3,1,4.6,0,0,0,0,22,5,4
1788,20,1,23,1,38,25,0,6,0,4.9,0,0,0,0,10,0,5
1789,66,1,2,1,41,12,0,16,2,3.1,0,5,0,0,23,1,1
1790,52,1,2,1,34,2,0,15,1,3.0,0,0,0,0,43,3,5
1791,50,1,6,0,26,32,2,22,2,3.7,0,5,0,0,31,4,1
1792,62,1,11,1,98,25,2,17,3,4.0,0,5,0,0,38,1,0
1793,38,1,20,2,59,14,1,15,0,3.0,0,1,0,0,22,3,2
1794,65,1,8,0,92,14,2,23,0,3.8,0,5,0,0,45,1,2
1795,60,1,0,0,40,34,0,9,1,3.7,0,1,0,0,21,3,3
1796,68,1,11,1,20,48,2,22,0,4.0,0,0,0,0,9,3,3
1797,62,1,19,1,35,39,2,3,1,3.1,0,5,0,0,34,5,6
1798,62,1,1,0,35,36,0,12,1,3.9,0,0,0,0,26,5,6
1799,40,1,5,1,82,33,0,11,3,3.7,0,1,0,0,1,1,6
1800,32,1,9,1,48,4,1,4,0,3.9,0,1,0,0,47,5,6
1801,22,1,4,3,58,23,3,9,3,2.7,0,1,0,0,30,2,6
1802,33,1,23,1,57,29,1,21,1,3.9,0,1,0,0,48,3,3
